isincode;marketcode;referencedate;endvaluedate;pricetype;pricevalue;volume;mintoday;maxtoday;Unnamed: 9
FR0013451507;MOT;02/01/2023;03/01/2023;LP;82,88;34000;82,88;82,89;
FR0013451507;MOT;03/01/2023;04/01/2023;RP;83,17;0;0;0;
FR0013451507;MOT;04/01/2023;05/01/2023;RP;83,75;0;0;0;
FR0013451507;MOT;05/01/2023;06/01/2023;RP;83,59;0;0;0;
FR0013451507;MOT;06/01/2023;09/01/2023;RP;84,24;0;0;0;
FR0013451507;MOT;09/01/2023;10/01/2023;LP;84;1000;84;84;
FR0013451507;MOT;10/01/2023;11/01/2023;RP;83,76;0;0;0;
FR0013451507;MOT;11/01/2023;12/01/2023;RP;84,35;0;0;0;
FR0013451507;MOT;12/01/2023;13/01/2023;LP;84,78;10000;84,78;84,78;
FR0013451507;MOT;13/01/2023;16/01/2023;RP;84,71;0;0;0;
FR0013451507;MOT;16/01/2023;17/01/2023;RP;84,62;0;0;0;
FR0013451507;MOT;17/01/2023;18/01/2023;RP;85,28;0;0;0;
FR0013451507;MOT;18/01/2023;19/01/2023;LP;85,32;3000;85,32;85,32;
FR0013451507;MOT;19/01/2023;20/01/2023;RP;85,35;0;0;0;
FR0013451507;MOT;20/01/2023;23/01/2023;RP;84,88;0;0;0;
FR0013451507;MOT;23/01/2023;24/01/2023;LP;85,02;100000;85,01;85,02;
FR0013451507;MOT;24/01/2023;25/01/2023;RP;84,87;0;0;0;
FR0013451507;MOT;25/01/2023;26/01/2023;LP;85,08;5000;85,08;85,08;
FR0013451507;MOT;26/01/2023;27/01/2023;RP;84,51;0;0;0;
FR0013451507;MOT;27/01/2023;30/01/2023;RP;84,34;0;0;0;
FR0013451507;MOT;30/01/2023;31/01/2023;RP;83,94;0;0;0;
FR0013451507;MOT;31/01/2023;03/02/2023;LP;84,19;11000;84,08;84,19;
FR0013451507;MOT;03/02/2023;06/02/2023;RP;84,84;0;0;0;
FR0013451507;MOT;06/02/2023;07/02/2023;RP;84,26;0;0;0;
FR0013451507;MOT;07/02/2023;08/02/2023;RP;84,1;0;0;0;
FR0013451507;MOT;08/02/2023;09/02/2023;LP;84;10000;84;84;
FR0013451507;MOT;09/02/2023;10/02/2023;RP;84,08;0;0;0;
FR0013451507;MOT;10/02/2023;13/02/2023;LP;83,78;15000;83,6;83,78;
FR0013451507;MOT;13/02/2023;14/02/2023;LP;83,96;80000;83,96;83,96;
FR0013451507;MOT;14/02/2023;15/02/2023;LP;83,75;10000;83,75;83,75;
FR0013451507;MOT;15/02/2023;16/02/2023;RP;83,02;0;0;0;
FR0013451507;MOT;16/02/2023;17/02/2023;LP;83,23;5000;82,95;83,23;
FR0013451507;MOT;17/02/2023;20/02/2023;LP;82,8;3000;82,8;82,8;
FR0013451507;MOT;20/02/2023;21/02/2023;LP;83,31;6000;83,31;83,31;
FR0013451507;MOT;21/02/2023;22/02/2023;LP;82,86;7000;82,86;82,86;
FR0013451507;MOT;22/02/2023;23/02/2023;RP;82,72;0;0;0;
FR0013451507;MOT;23/02/2023;24/02/2023;RP;82,9;0;0;0;
FR0013451507;MOT;24/02/2023;27/02/2023;RP;82,53;0;0;0;
FR0013451507;MOT;27/02/2023;28/02/2023;RP;82,35;0;0;0;
FR0013451507;MOT;28/02/2023;01/03/2023;RP;82,01;0;0;0;
FR0013451507;MOT;01/03/2023;02/03/2023;RP;81,52;0;0;0;
FR0013451507;MOT;02/03/2023;03/03/2023;LP;81,65;3000;81,65;81,65;
FR0013451507;MOT;03/03/2023;06/03/2023;LP;81,75;7000;81,59;81,75;
FR0013451507;MOT;06/03/2023;07/03/2023;LP;81,87;5000;81,87;81,87;
FR0013451507;MOT;07/03/2023;08/03/2023;RP;81,52;0;0;0;
FR0013451507;MOT;08/03/2023;09/03/2023;LP;81,43;3000;81,43;81,43;
FR0013451507;MOT;09/03/2023;10/03/2023;RP;81,78;0;0;0;
FR0013451507;MOT;10/03/2023;13/03/2023;LP;82,5;3000;82,5;82,5;
FR0013451507;MOT;13/03/2023;14/03/2023;LP;83,16;4000;83,16;83,16;
FR0013451507;MOT;14/03/2023;15/03/2023;LP;84,07;4000;84,07;84,07;
FR0013451507;MOT;15/03/2023;16/03/2023;RP;84,81;0;0;0;
FR0013451507;MOT;16/03/2023;17/03/2023;LP;83,74;2000;83,74;83,74;
FR0013451507;MOT;17/03/2023;20/03/2023;RP;84,84;0;0;0;
FR0013451507;MOT;20/03/2023;21/03/2023;LP;85,49;5000;85,49;85,49;
FR0013451507;MOT;21/03/2023;22/03/2023;RP;84,14;0;0;0;
FR0013451507;MOT;22/03/2023;23/03/2023;LP;83,57;3000;83,57;83,57;
FR0013451507;MOT;23/03/2023;24/03/2023;RP;84,64;0;0;0;
FR0013451507;MOT;24/03/2023;27/03/2023;RP;85,38;0;0;0;
FR0013451507;MOT;27/03/2023;28/03/2023;RP;84,47;0;0;0;
FR0013451507;MOT;28/03/2023;29/03/2023;RP;84,2;0;0;0;
FR0013451507;MOT;29/03/2023;30/03/2023;RP;84,07;0;0;0;
FR0013451507;MOT;30/03/2023;31/03/2023;RP;83,8;0;0;0;
FR0013451507;MOT;31/03/2023;03/04/2023;RP;83,97;0;0;0;
FR0013451507;MOT;03/04/2023;04/04/2023;RP;84,39;0;0;0;
FR0013451507;MOT;04/04/2023;05/04/2023;LP;84,5;10000;84,5;84,5;
FR0013451507;MOT;05/04/2023;06/04/2023;RP;84,94;0;0;0;
FR0013451507;MOT;06/04/2023;11/04/2023;LP;85;5000;85;85;
FR0013451507;MOT;11/04/2023;12/04/2023;RP;84,11;0;0;0;
FR0013451507;MOT;12/04/2023;13/04/2023;RP;83,67;0;0;0;
FR0013451507;MOT;13/04/2023;14/04/2023;LP;84,04;12000;84,04;84,04;
FR0013451507;MOT;14/04/2023;17/04/2023;RP;83,48;0;0;0;
FR0013451507;MOT;17/04/2023;18/04/2023;LP;83,16;12000;83,16;83,16;
FR0013451507;MOT;18/04/2023;19/04/2023;RP;83,35;0;0;0;
FR0013451507;MOT;19/04/2023;20/04/2023;RP;82,99;0;0;0;
FR0013451507;MOT;20/04/2023;21/04/2023;LP;83,21;9000;83,21;83,55;
FR0013451507;MOT;21/04/2023;24/04/2023;LP;82,91;22000;82,91;82,91;
FR0013451507;MOT;24/04/2023;25/04/2023;RP;83,02;0;0;0;
FR0013451507;MOT;25/04/2023;26/04/2023;RP;83,64;0;0;0;
FR0013451507;MOT;26/04/2023;27/04/2023;LP;83,87;17000;83,87;84,07;
FR0013451507;MOT;27/04/2023;28/04/2023;LP;83,54;24000;83,54;83,54;
FR0013451507;MOT;28/04/2023;02/05/2023;RP;84,08;0;0;0;
FR0013451507;MOT;02/05/2023;03/05/2023;RP;84,31;0;0;0;
FR0013451507;MOT;03/05/2023;04/05/2023;RP;84,41;0;0;0;
FR0013451507;MOT;04/05/2023;05/05/2023;RP;84,82;0;0;0;
FR0013451507;MOT;05/05/2023;08/05/2023;LP;84,76;100000;84,76;84,76;
FR0013451507;MOT;08/05/2023;09/05/2023;RP;84,24;0;0;0;
FR0013451507;MOT;09/05/2023;10/05/2023;RP;84,18;0;0;0;
FR0013451507;MOT;10/05/2023;11/05/2023;LP;84,36;102000;84,26;84,36;
FR0013451507;MOT;11/05/2023;12/05/2023;RP;84,89;0;0;0;
FR0013451507;MOT;12/05/2023;15/05/2023;RP;84,57;0;0;0;
FR0013451507;MOT;15/05/2023;16/05/2023;RP;84,32;0;0;0;
FR0013451507;MOT;16/05/2023;17/05/2023;RP;84,15;0;0;0;
FR0013451507;MOT;17/05/2023;18/05/2023;LP;84,02;1000;84,02;84,02;
FR0013451507;MOT;18/05/2023;19/05/2023;LP;83,72;12000;83,72;83,72;
FR0013451507;MOT;19/05/2023;22/05/2023;LP;83,28;13000;83,28;83,39;
FR0013451507;MOT;22/05/2023;23/05/2023;LP;83,39;10000;83,39;83,39;
FR0013451507;MOT;23/05/2023;24/05/2023;LP;83,42;20000;83,42;83,42;
FR0013451507;MOT;24/05/2023;25/05/2023;LP;83,3;3000;83,3;83,3;
FR0013451507;MOT;25/05/2023;26/05/2023;RP;83,28;0;0;0;
FR0013451507;MOT;26/05/2023;29/05/2023;RP;83,03;0;0;0;
FR0013451507;MOT;29/05/2023;30/05/2023;RP;83,61;0;0;0;
FR0013451507;MOT;30/05/2023;31/05/2023;RP;84,06;0;0;0;
FR0013451507;MOT;31/05/2023;01/06/2023;RP;84,5;0;0;0;
FR0013451507;MOT;01/06/2023;02/06/2023;RP;84,65;0;0;0;
FR0013451507;MOT;02/06/2023;05/06/2023;RP;84,4;0;0;0;
FR0013451507;MOT;05/06/2023;06/06/2023;LP;84,28;8000;84,28;84,28;
FR0013451507;MOT;06/06/2023;07/06/2023;RP;84,14;0;0;0;
FR0013451507;MOT;07/06/2023;08/06/2023;LP;83,98;3000;83,98;84,27;
FR0013451507;MOT;08/06/2023;09/06/2023;RP;83,87;0;0;0;
FR0013451507;MOT;09/06/2023;12/06/2023;RP;84,02;0;0;0;
FR0013451507;MOT;12/06/2023;13/06/2023;LP;84,22;54000;83,9;84,22;
FR0013451507;MOT;13/06/2023;14/06/2023;RP;83,79;0;0;0;
FR0013451507;MOT;14/06/2023;15/06/2023;RP;83,76;0;0;0;
FR0013451507;MOT;15/06/2023;16/06/2023;RP;83,4;0;0;0;
FR0013451507;MOT;16/06/2023;19/06/2023;RP;83,52;0;0;0;
FR0013451507;MOT;19/06/2023;20/06/2023;RP;83,29;0;0;0;
FR0013451507;MOT;20/06/2023;21/06/2023;RP;83,79;0;0;0;
FR0013451507;MOT;21/06/2023;22/06/2023;RP;83,65;0;0;0;
FR0013451507;MOT;22/06/2023;23/06/2023;RP;83,28;0;0;0;
FR0013451507;MOT;23/06/2023;26/06/2023;RP;83,92;0;0;0;
FR0013451507;MOT;26/06/2023;27/06/2023;RP;84,17;0;0;0;
FR0013451507;MOT;27/06/2023;28/06/2023;RP;83,87;0;0;0;
FR0013451507;MOT;28/06/2023;29/06/2023;RP;84,1;0;0;0;
FR0013451507;MOT;29/06/2023;30/06/2023;RP;83,64;0;0;0;
FR0013451507;MOT;30/06/2023;03/07/2023;LP;83,68;6000;83,68;83,68;
FR0013451507;MOT;03/07/2023;04/07/2023;LP;83,5;3000;83,5;83,5;
FR0013451507;MOT;04/07/2023;05/07/2023;LP;83,47;200000;83,45;83,47;
FR0013451507;MOT;05/07/2023;06/07/2023;LP;83,65;10000;83,65;83,65;
FR0013451507;MOT;06/07/2023;07/07/2023;LP;83,05;40000;83,05;83,05;
FR0013451507;MOT;07/07/2023;10/07/2023;LP;82,67;8000;82,67;82,73;
FR0013451507;MOT;10/07/2023;11/07/2023;RP;82,59;0;0;0;
FR0013451507;MOT;11/07/2023;12/07/2023;RP;82,56;0;0;0;
FR0013451507;MOT;12/07/2023;13/07/2023;RP;83,05;0;0;0;
FR0013451507;MOT;13/07/2023;14/07/2023;LP;83,54;10000;83,54;83,54;
FR0013451507;MOT;14/07/2023;17/07/2023;LP;83,97;20000;83,97;83,97;
FR0013451507;MOT;17/07/2023;18/07/2023;LP;82,21;5000;82,21;82,22;
FR0013451507;MOT;18/07/2023;19/07/2023;RP;84,15;0;0;0;
FR0013451507;MOT;19/07/2023;20/07/2023;RP;83,87;0;0;0;
FR0013451507;MOT;20/07/2023;21/07/2023;RP;83,59;0;0;0;
FR0013451507;MOT;21/07/2023;24/07/2023;LP;83,66;10000;83,66;83,66;
FR0013451507;MOT;24/07/2023;25/07/2023;LP;83,89;1000;83,89;83,89;
FR0013451507;MOT;25/07/2023;26/07/2023;LP;83,93;60000;83,93;83,93;
FR0013451507;MOT;26/07/2023;27/07/2023;RP;83,61;0;0;0;
FR0013451507;MOT;27/07/2023;28/07/2023;RP;83,8;0;0;0;
FR0013451507;MOT;28/07/2023;31/07/2023;LP;83,67;40000;83,67;83,67;
FR0013451507;MOT;31/07/2023;01/08/2023;LP;83,57;20000;83,57;83,57;
FR0013451507;MOT;01/08/2023;02/08/2023;RP;83,58;0;0;0;
FR0013451507;MOT;02/08/2023;03/08/2023;LP;83,79;104000;83,77;83,79;
FR0013451507;MOT;03/08/2023;04/08/2023;LP;83,69;15000;83,69;83,69;
FR0013451507;MOT;04/08/2023;07/08/2023;LP;83,22;16000;83,22;83,39;
FR0013451507;MOT;07/08/2023;08/08/2023;RP;83,48;0;0;0;
FR0013451507;MOT;08/08/2023;09/08/2023;RP;84,08;0;0;0;
FR0013451507;MOT;09/08/2023;10/08/2023;RP;83,84;0;0;0;
FR0013451507;MOT;10/08/2023;11/08/2023;RP;83,72;0;0;0;
FR0013451507;MOT;11/08/2023;14/08/2023;RP;83,32;0;0;0;
FR0013451507;MOT;14/08/2023;16/08/2023;RP;83,21;0;0;0;
FR0013451507;MOT;16/08/2023;17/08/2023;LP;83,33;10000;83,32;83,33;
FR0013451507;MOT;17/08/2023;18/08/2023;LP;82,85;60000;0;0;
FR0013451507;MOT;18/08/2023;21/08/2023;RP;83,23;0;0;0;
FR0013451507;MOT;21/08/2023;22/08/2023;RP;82,85;0;0;0;
FR0013451507;MOT;22/08/2023;01/01/2200;RP;83,13;0;0;0;
FR0013451507;MOT;23/08/2023;;RP;83,82;0;0;0;
FR0013451507;MOT;24/08/2023;;RP;83,82;0;0;0;
FR0013451507;MOT;25/08/2023;;RP;83,61;0;0;0;
FR0013451507;MOT;28/08/2023;;RP;83,56;0;0;0;
FR0013451507;MOT;29/08/2023;;LP;83,93;30000;83,77;83,93;
FR0013451507;MOT;30/08/2023;;RP;83,66;0;0;0;
FR0013451507;MOT;31/08/2023;;RP;84,13;0;0;0;
FR0013451507;MOT;01/09/2023;;RP;83,89;0;0;0;
FR0013451507;MOT;04/09/2023;;LP;83,9;20000;83,9;83,9;
FR0013451507;MOT;05/09/2023;;LP;83,79;23000;83,79;83,79;
FR0013451507;MOT;06/09/2023;;LP;83,45;15000;83,45;83,45;
FR0013451507;MOT;07/09/2023;;RP;83,48;0;0;0;
FR0013451507;MOT;08/09/2023;;LP;83,65;5000;83,65;83,65;
FR0013451507;MOT;11/09/2023;;RP;83,55;0;0;0;
FR0013451507;MOT;12/09/2023;;RP;83,41;0;0;0;
FR0013451507;MOT;13/09/2023;;RP;83,23;0;0;0;
FR0013451507;MOT;14/09/2023;;RP;83,55;0;0;0;
FR0013451507;MOT;15/09/2023;;LP;83,44;14000;83,44;83,44;
FR0013451507;MOT;18/09/2023;;RP;82,94;0;0;0;
FR0013451507;MOT;19/09/2023;;RP;82,86;0;0;0;
FR0013451507;MOT;20/09/2023;;RP;82,94;0;0;0;
FR0013451507;MOT;21/09/2023;;LP;82,87;61000;82,86;82,89;
FR0013451507;MOT;22/09/2023;;RP;82,9;0;0;0;
FR0013451507;MOT;25/09/2023;;LP;82,77;130000;82,7;82,77;
FR0013451507;MOT;26/09/2023;;LP;82,8;40000;82,59;82,8;
FR0013451507;MOT;27/09/2023;;LP;82,54;6000;82,54;82,54;
FR0013451507;MOT;28/09/2023;;RP;81,9;0;0;0;
FR0013451507;MOT;29/09/2023;;RP;82,58;0;0;0;
FR0013451507;MOT;02/10/2023;;RP;82,32;0;0;0;
FR0013451507;MOT;03/10/2023;;LP;82,36;60000;82,36;82,36;
FR0013451507;MOT;04/10/2023;;LP;82,11;21000;82,02;82,11;
FR0013451507;MOT;05/10/2023;;LP;82,2;6000;82,2;82,2;
FR0013451507;MOT;06/10/2023;;LP;82,35;36000;82,35;82,35;
FR0013451507;MOT;09/10/2023;;LP;82,48;3000;82,48;82,48;
FR0013451507;MOT;10/10/2023;;RP;82,89;0;0;0;
FR0013451507;MOT;11/10/2023;;LP;83,18;8000;83,18;83,46;
FR0013451507;MOT;12/10/2023;;LP;82,92;25000;82,92;83;
FR0013451507;MOT;13/10/2023;;RP;82,99;0;0;0;
FR0013451507;MOT;16/10/2023;;RP;82,86;0;0;0;
FR0013451507;MOT;17/10/2023;;LP;82,3;30000;82,3;82,79;
FR0013451507;MOT;18/10/2023;;RP;82,18;0;0;0;
FR0013451507;MOT;19/10/2023;;LP;82,01;20000;82,01;82,01;
FR0013451507;MOT;20/10/2023;;LP;82,21;15000;82,21;82,21;
FR0013451507;MOT;23/10/2023;;RP;82,59;0;0;0;
FR0013451507;MOT;24/10/2023;;LP;82,83;1000;82,83;82,83;
FR0013451507;MOT;25/10/2023;;LP;82,77;10000;82,77;82,77;
FR0013451507;MOT;26/10/2023;;LP;82,57;7000;82,57;82,59;
FR0013451507;MOT;27/10/2023;;LP;83,05;3000;83,05;83,05;
FR0013451507;MOT;30/10/2023;;RP;83,08;0;0;0;
FR0013451507;MOT;31/10/2023;;LP;83,45;74000;83,03;83,46;
FR0013451507;MOT;01/11/2023;;LP;83,9;10000;83,9;83,9;
FR0013451507;MOT;02/11/2023;;LP;83,9;3000;83,9;83,9;
FR0013451507;MOT;03/11/2023;;RP;83,9;0;0;0;
FR0013451507;MOT;06/11/2023;;LP;83,6;18000;83,6;83,6;
FR0013451507;MOT;07/11/2023;;LP;83,69;60000;83,49;83,69;
FR0013451507;MOT;08/11/2023;;LP;83,98;45000;83,98;83,98;
FR0013451507;MOT;09/11/2023;;LP;83,92;6000;83,92;83,92;
FR0013451507;MOT;10/11/2023;;LP;83,6;15000;83,6;83,73;
FR0013451507;MOT;13/11/2023;;LP;83,65;49000;83,63;83,65;
FR0013451507;MOT;14/11/2023;;LP;83,62;5000;83,62;83,62;
FR0013451507;MOT;15/11/2023;;LP;83,99;38000;83,99;84,3;
FR0013451507;MOT;16/11/2023;;LP;84,49;19000;84,37;84,49;
FR0013451507;MOT;17/11/2023;;LP;84,56;29000;84,55;84,56;
FR0013451507;MOT;20/11/2023;;LP;84,23;240000;84,16;84,31;
FR0013451507;MOT;21/11/2023;;LP;84,45;29000;84,2;84,45;
FR0013451507;MOT;22/11/2023;;LP;84,4;23000;84,4;84,6;
FR0013451507;MOT;23/11/2023;;RP;84,06;0;0;0;
FR0013451507;MOT;24/11/2023;;LP;84,07;17000;84,07;84,1;
FR0013451507;MOT;27/11/2023;;RP;84,49;0;0;0;
FR0013451507;MOT;28/11/2023;;RP;84,83;0;0;0;
FR0013451507;MOT;29/11/2023;;LP;85,24;10000;85,24;85,24;
FR0013451507;MOT;30/11/2023;;RP;85,12;0;0;0;
FR0013451507;MOT;01/12/2023;;RP;85,6;0;0;0;
FR0013451507;MOT;04/12/2023;;RP;85,65;0;0;0;
FR0013451507;MOT;05/12/2023;;RP;86,19;0;0;0;
FR0013451507;MOT;06/12/2023;;LP;85,99;61000;85,99;86,26;
FR0013451507;MOT;07/12/2023;;LP;86,52;35000;86,39;86,52;
FR0013451507;MOT;08/12/2023;;LP;85,99;34000;85,99;86,49;
FR0013451507;MOT;11/12/2023;;RP;86;0;0;0;
FR0013451507;MOT;12/12/2023;;LP;86,3;190000;86,15;86,3;
FR0013451507;MOT;13/12/2023;;LP;86,3;50000;86,12;86,3;
FR0013451507;MOT;14/12/2023;;LP;86,8;41000;86,8;87,2;
FR0013451507;MOT;15/12/2023;;LP;87,13;101000;87,08;87,2;
FR0013451507;MOT;18/12/2023;;LP;87,35;40000;87,35;87,35;
FR0013451507;MOT;19/12/2023;;LP;87,51;38000;87,49;87,51;
FR0013451507;MOT;20/12/2023;;LP;87,77;35000;87,6;87,77;
FR0013451507;MOT;21/12/2023;;LP;87,8;100000;87,8;87,8;
FR0013451507;MOT;22/12/2023;;LP;88,1;11000;88,1;88,1;
FR0013451507;MOT;27/12/2023;;RP;88,28;0;0;0;
FR0013451507;MOT;28/12/2023;;LP;88,35;22000;88,35;88,35;
FR0013451507;MOT;29/12/2023;;RP;87,77;0;0;0;
FR0013451507;MOT;02/01/2024;;LP;87,12;6000;87,12;87,12;
FR0013451507;MOT;03/01/2024;;LP;87,64;20000;87,55;87,64;
FR0013451507;MOT;04/01/2024;;LP;87,3;15000;87,3;87,5;
FR0013451507;MOT;05/01/2024;;LP;87,02;108000;86,76;87,02;
FR0013451507;MOT;08/01/2024;;LP;86,75;8000;86,75;86,75;
FR0013451507;MOT;09/01/2024;;LP;86,71;20000;86,71;86,81;
FR0013451507;MOT;10/01/2024;;LP;86,75;49000;86,7;86,75;
FR0013451507;MOT;11/01/2024;;LP;86,75;41000;86,75;86,83;
FR0013451507;MOT;12/01/2024;;RP;87,04;0;0;0;
FR0013451507;MOT;15/01/2024;;LP;86,83;28000;86,83;86,9;
FR0013451507;MOT;16/01/2024;;LP;86,63;12000;86,63;86,95;
FR0013451507;MOT;17/01/2024;;LP;86,34;32000;86,34;86,55;
FR0013451507;MOT;18/01/2024;;LP;86,18;23000;86,18;86,31;
FR0013451507;MOT;19/01/2024;;RP;86,19;0;0;0;
FR0013451507;MOT;22/01/2024;;LP;86,51;20000;86,51;86,51;
FR0013451507;MOT;23/01/2024;;LP;86,42;15000;86,42;86,42;
FR0013451507;MOT;24/01/2024;;LP;86,44;23000;86,44;86,44;
FR0013451507;MOT;25/01/2024;;LP;86,17;10000;86,17;86,17;
FR0013451507;MOT;26/01/2024;;LP;86,83;22000;86,82;86,83;
FR0013451507;MOT;29/01/2024;;RP;86,9;0;0;0;
FR0013451507;MOT;30/01/2024;;LP;86,95;7000;86,87;86,95;
FR0013451507;MOT;31/01/2024;;RP;87,24;0;0;0;
FR0013451507;MOT;01/02/2024;;RP;87,27;0;0;0;
FR0013451507;MOT;02/02/2024;;LP;87,02;6000;87,02;87,02;
FR0013451507;MOT;05/02/2024;;LP;86,64;10000;86,6;86,64;
FR0013451507;MOT;06/02/2024;;LP;86,42;63000;86,4;86,51;
FR0013451507;MOT;07/02/2024;;LP;86,45;10000;86,45;86,45;
FR0013451507;MOT;08/02/2024;;LP;86,28;172000;86,28;86,3;
